Erreferentz,color_1_walk,color_1_bike
6364058,1,14
6464071,5,11
6365131,23,12
6166020,23,1
6166012,12,2
6065025,23,9
6066097,9,16
6494048,9,2
6494026,16,22
7266007,9,7
7365007,6,24
7366021,24,20
7264001,20,2
7365005,15,2
7366020,1,9
7366009,14,21
7367008,19,14
7365015,4,7
7267016,5,8
7268002,9,0
7166014,19,10
6791059,17,1
6791030,12,12
7266003,10,12
7266024,19,0
7266026,8,15
7266016,18,3
7366012,13,15
7267011,10,9
7266011,13,3
7266035,11,8
7366013,20,23
7366001,24,19
7365010,5,10
7266043,22,18
7266038,19,6
7266029,21,24
7266017,19,23
7266004,20,17
7266005,7,2
7266056,17,24
7266010,13,17
7366008,1,5
7266015,5,14
7266019,0,11
7266022,10,1
7267014,13,3
7267002,21,8
7366007,4,14
7366004,21,1
7266045,2,7
7266060,23,5
7266018,3,19
7266008,11,13
4662005,16,13
4662001,9,2
4662011,14,21
4662002,4,11
8192027,15,7
8196239,10,22
8297412,6,19
8796318,13,22
8394134,13,7
8294094,13,24
8294086,7,3
8494022,14,24
8393009,22,16
8395066,22,18
8496051,11,12
8496062,19,6
8696112,14,1
8696094,17,5
8095023,10,22
8796280,7,15
8796177,3,5
8196126,9,24
8194051,10,9
8293004,13,4
8697569,16,14
8797341,5,1
8797338,3,2
8697568,11,10
8295140,13,23
8394136,20,4
8696273,21,6
8495018,10,6
8593128,4,9
8296642,15,17
8597274,23,22
8094088,17,10
8092062,20,4
7992010,21,20
8494019,24,20
7992031,22,1
8394140,10,9
8596216,18,7
8396178,17,18
8396237,4,19
8494002,13,7
8796204,7,7
8296099,18,3
8296442,24,4
8296617,14,17
8296691,24,12
8295105,20,1
8397113,19,2
8296140,21,15
8295081,2,3
8397138,17,13
8296525,16,24
8095073,19,5
8595025,10,21
8095024,5,9
8595049,0,21
8595022,16,10
8397519,0,21
8297384,15,15
8397533,12,10
8296689,14,5
8296692,5,0
8296524,9,21
8297401,23,18
8494039,22,15
8494006,0,7
8494057,6,0
8594016,0,22
8295176,5,23
8796245,0,21
8193041,22,19
8194052,0,13
7989009,20,8
8497362,12,4
8193045,7,15
7990211,17,0
7993011,16,15
8193058,10,4
7266062,8,9
6892128,11,12
6892107,12,22
6892057,13,7
6792141,2,7
6892047,12,19
6892015,15,4
6892158,24,9
6892077,23,14
6892046,1,13
6892126,23,11
6892042,24,17
6892167,3,3
6892097,10,3
6892035,18,21
6892052,8,18
6892108,22,15
6892091,22,6
6993004,0,7
6892068,16,24
7189025,7,23
7189013,23,8
8489007,7,14
6262247,19,21
6260009,20,6
6263034,19,24
6263035,19,19
6262003,13,19
6262176,9,20
6260006,14,3
6262118,7,19
6260008,0,19
6362021,12,2
6263051,7,18
5663001,24,5
7484003,2,19
6165015,9,0
6165016,7,0
7267017,11,23
7166002,7,21
7367009,5,4
7367007,24,12
7166001,14,17
7367002,23,4
7267001,12,12
7266002,1,0
7266033,12,9
7266044,4,13
7266041,14,7
7266006,15,10
7266013,15,14
7267013,19,4
7266009,2,14
7267009,18,15
7266047,3,7
7267012,20,3
7266049,16,11
7366014,21,1
7266021,3,9
7266020,11,21
7266040,8,3
7266027,3,6
7266042,22,22
7267008,3,8
8996560,2,20
8895073,17,15
8995073,5,0
8995061,19,4
8995060,16,21
8995059,3,23
9096009,9,19
8893043,10,11
8995171,0,20
8995172,23,20
8995011,10,4
8896180,4,2
8896182,12,2
8994055,19,21
8896340,12,11
8994065,21,6
8994001,10,9
8994092,2,21
8794002,22,7
8995108,22,5
8995116,21,19
8995136,17,15
8995114,0,3
8995063,24,5
8995058,3,2
8995057,16,12
8995156,16,23
8996339,4,8
8996352,23,16
8996337,5,21
8996346,16,1
8996347,19,14
8996348,24,21
8996349,24,4
8996324,0,17
8996325,18,24
8996326,10,7
8996336,23,17
8996328,24,10
8996321,15,6
8996330,21,3
8996331,10,10
8996333,1,2
8996334,3,10
8996335,7,1
8996313,22,0
8996311,13,22
8996307,21,4
8996308,20,10
8996002,4,17
8996312,13,7
8996305,9,20
8996314,12,3
8996315,8,12
8996316,7,6
8996318,19,23
8996319,9,21
8996426,14,5
8996482,18,23
8996076,18,0
8996369,13,16
8996300,21,14
8996080,17,23
8996032,3,16
8996119,18,24
8996136,24,0
8996134,11,23
8996141,7,18
8996185,8,10
8996174,13,6
8996187,12,3
8996177,7,10
8896267,11,7
8896273,22,18
8896274,0,5
8996344,18,15
8896333,21,12
8996290,10,5
8996180,12,13
8996179,14,7
8995080,4,16
8995078,24,23
8991006,8,0
8893024,24,14
8993009,22,4
8992007,14,9
8894016,21,11
9191003,22,23
8892020,21,18
8996258,6,0
8893034,11,23
8893018,13,20
8897005,9,22
8995134,1,24
8897002,19,20
8995026,5,9
8995030,5,22
8994043,11,12
8996206,21,0
8996205,18,22
8893046,7,1
8895008,24,3
8995122,4,14
8996204,11,0
8995081,6,2
8994006,12,9
8993014,2,4
8995097,3,14
8995148,22,22
8995103,10,19
8894005,23,10
8891009,21,14
8996340,3,10
8996341,23,8
8996342,13,2
8996178,23,15
8895072,13,1
8996581,13,3
8992004,9,7
8992002,3,10
8994072,7,13
8894007,0,13
8791007,13,6
8895071,8,16
8791008,19,9
8892032,10,19
8794003,7,23
9091005,22,6
8893054,23,6
8994039,9,4
8995066,16,11
8473020,20,14
5193010,7,17
4860005,7,22
8275051,4,5
9705023,19,21
9705012,15,3
8171004,15,12
7383114,21,5
5969019,18,16
8390058,20,18
8390101,7,2
8390100,22,16
8390098,15,7
8390099,22,9
7583007,21,10
7584013,24,6
7472003,6,17
7192035,0,11
7192011,23,17
8091032,4,1
8091022,20,0
8091235,4,0
8090050,3,14
8090051,10,6
8090053,24,3
8090058,24,6
8090057,6,1
7991117,12,5
7989056,12,21
7991063,18,9
8089004,7,3
8190017,20,6
8091014,2,20
8091157,0,16
8091077,9,24
7990116,0,5
7990081,4,5
7990163,21,13
8091186,10,10
8090060,14,3
8091139,8,17
8091038,21,8
8091168,16,20
8091107,15,8
8091183,20,5
8091182,5,15
7990098,21,5
7990083,12,18
7989050,8,23
7990128,14,21
7990107,21,2
7990106,22,24
7990103,7,2
8091144,7,12
8091086,23,6
8091087,0,3
8091088,6,8
8091089,13,12
8091238,0,19
7990109,11,19
7989053,19,9
8091237,5,10
7990225,18,10
7992029,8,14
8091075,10,17
8091111,0,9
8091146,8,12
8091241,11,20
8090047,5,14
8190014,8,15
8090059,11,22
7991062,6,22
8091029,6,17
8091007,6,18
7990080,11,14
7991260,9,6
7989041,3,4
8091240,7,23
8091028,0,6
7991284,5,7
7990085,13,23
7991242,21,14
7991058,12,9
7991041,18,19
7991052,1,14
8091037,17,15
8090036,5,3
8089016,7,10
7991230,2,12
7991214,18,13
7991073,0,19
7991212,18,24
7989047,5,22
7989078,8,2
7991262,7,9
8091003,7,20
8091033,14,9
7991231,20,2
7990123,7,23
8091190,21,6
8091189,9,2
7991223,18,3
8091026,8,18
7990054,5,9
8092052,10,15
8091179,3,13
8090039,3,17
7991144,16,10
7990035,24,6
7989027,11,0
7989077,2,15
8090061,3,20
7991036,23,21
8091105,15,21
8092065,7,7
8092058,10,6
8092066,21,16
7991097,11,3
6763023,22,1
6763007,13,19
5670077,0,0
5670078,11,7
7177003,9,15
7576127,20,20
7576139,12,22
8193078,20,3
8294106,2,10
8296417,13,6
8193008,6,22
8296402,20,16
8293011,20,2
8293036,8,10
8097023,23,19
6678010,22,21
5293129,11,12
5293127,11,11
6762016,7,8
4863012,22,22
4864098,12,21
4859007,8,17
4671001,22,1
7184001,0,17
7184002,21,2
8091243,21,20
6065037,12,3
6065023,16,21
6066029,6,20
6266045,21,1
6266040,14,6
6266038,22,13
6166022,13,16
6266037,3,22
6166021,18,18
6066104,2,11
6066043,14,20
6066086,8,2
6166029,16,19
6166023,5,21
6166015,2,16
6166014,23,5
6065021,9,22
6066038,5,14
6067042,8,7
6066106,3,15
6166006,12,1
6066015,5,0
6066022,20,21
6066084,8,16
6066088,19,10
6066049,18,24
6066087,22,7
6166010,5,9
6066108,12,13
6166016,21,4
6066020,8,4
6166024,1,9
6066102,13,14
6065029,19,4
6066042,14,7
6066036,17,0
6165037,16,2
9197004,1,14
4995336,23,0
5670081,15,13
5670063,16,5
5670049,11,20
7476055,10,22
4895012,19,1
8697500,20,3
8294099,9,17
8394034,9,20
8394050,12,11
8394139,6,16
8294058,15,3
8294087,19,0
8294066,24,19
8396403,7,9
8396311,0,4
8294100,16,12
8396306,20,12
8294098,4,8
9194222,10,18
9294442,21,0
6088004,18,10
5466078,24,6
5466010,5,18
6662003,23,10
9999235,22,7
9800050,0,15
9800056,20,13
9800055,20,3
9800054,23,14
9800004,11,1
9998050,12,15
9800028,22,17
9898162,13,2
9800003,18,8
9899145,1,5
9898154,2,21
9999234,6,17
9999232,21,9
9899247,2,18
9899175,1,0
9800006,14,3
9899539,20,8
9999206,10,6
9998048,1,14
9999090,12,16
9998049,1,6
9999046,0,9
9697021,18,3
9698212,12,0
9697020,4,6
9898118,18,3
9800059,9,9
9899146,8,1
9899126,3,11
9899070,20,17
9899067,0,19
9899864,19,20
9899147,5,7
9999020,5,16
9800039,5,1
9800012,14,19
9899144,12,12
9800026,15,14
9800037,10,3
9800013,4,17
9800051,9,18
9800021,20,2
9800031,13,8
9800057,22,3
9898049,23,16
9899398,14,2
9899100,16,7
9899199,13,11
9800027,17,19
9800017,23,24
8592283,20,5
8492041,24,24
8892014,17,10
8591013,14,19
8592234,1,11
8592245,10,20
8492072,22,23
8592166,17,4
8591021,0,2
8792029,10,4
8593029,7,19
8592030,19,15
8693050,13,0
8592209,19,2
8694003,12,6
8492059,9,13
8693024,2,15
8892012,16,3
8592139,1,21
8594009,22,5
8792026,19,1
8892002,24,24
8892005,1,21
8892004,3,22
8892003,11,24
8892006,23,8
8892009,10,18
8892008,12,21
8594004,5,20
8592243,16,10
8592084,21,12
8592229,2,24
8592156,7,22
8593064,9,13
8592235,7,17
8591003,3,21
8892037,11,18
8691018,18,8
8892007,22,12
8693036,19,14
8693047,0,17
8694005,6,12
8592012,3,23
8592011,7,19
8692020,23,16
8892016,17,1
8693038,3,9
8592044,23,19
8592010,24,20
8492071,15,22
8592067,24,22
8492031,10,6
8592241,11,11
8592272,22,22
8592179,4,21
8592180,10,8
8593039,22,10
8893002,7,24
8592068,21,22
8893003,22,17
8593005,24,22
8695001,24,10
8694018,15,8
8694017,9,2
8592252,0,3
8893001,7,7
8591028,12,15
8591023,4,1
8693018,24,14
8492073,1,22
8592238,5,19
8592193,3,6
8593040,8,2
8592126,13,16
8592001,17,13
8592202,21,13
8592051,18,3
8792020,18,2
8592177,21,22
8592208,17,12
8591031,0,3
8694016,16,13
8693029,6,15
8592107,3,3
8592102,21,14
8592201,6,15
8892010,8,19
8492013,10,1
8592222,3,10
8592267,15,15
8592205,21,18
8591022,5,18
8592161,7,23
8592106,12,22
8592137,21,12
8691008,15,21
8591025,15,15
8693031,7,24
8592101,2,20
8592138,23,21
8591018,11,7
8592109,7,3
8592199,21,1
8793008,24,24
8693027,1,3
8492009,6,22
8694007,22,21
8592128,22,0
8592103,19,0
8592266,2,2
8693026,8,13
8593067,18,17
8391382,13,13
8292015,23,7
8391379,3,24
8391381,13,5
8391380,4,3
8391377,17,18
8391375,22,22
7990117,24,21
6393004,12,10
9298039,11,1
7292021,11,8
7292046,6,16
9998081,17,3
9998082,21,7
9998070,22,7
9998023,5,19
9999202,22,12
0099078,2,0
0199006,5,3
0199009,13,10
0199011,16,22
0099159,2,24
9999053,5,21
9998079,18,11
9999239,14,0
9999050,20,5
9999052,20,6
9999051,10,1
9999080,4,16
0099141,14,10
9999213,16,2
9999199,18,23
9999214,20,20
9999252,22,10
9999081,15,17
0199003,18,5
9999200,20,16
9999201,0,16
9999084,9,23
9999241,7,16
9999242,11,8
0099038,23,11
0099118,17,13
9999127,19,18
9999128,0,13
9999129,4,8
9999116,8,0
9999101,17,18
9999160,9,17
9999132,1,6
9999159,7,15
9999158,18,8
9999126,17,24
0099039,11,18
0099048,24,7
0099047,20,16
0099050,13,13
0099030,5,19
0099086,21,15
0199010,20,11
0199005,19,22
0199004,14,7
9998060,18,17
9998021,21,21
9999125,2,0
0099010,11,22
9999198,0,2
9999218,20,22
9999209,11,10
9999083,1,11
9999251,12,2
9999049,13,20
0199002,7,16
0199014,18,2
0199001,24,18
0099077,13,22
0099063,17,22
0099092,3,7
0099031,24,3
9999039,13,15
9999012,12,8
9999029,5,15
9999037,17,11
9999004,2,19
9999038,14,21
9999003,8,12
9999001,7,22
9999040,14,3
9999008,17,12
0099070,7,16
0099017,12,22
0099006,16,17
0099028,7,14
9999120,9,12
9999123,23,20
0199012,4,13
9999108,4,13
9998078,13,13
9998032,13,14
9998043,23,3
9998042,1,3
0099001,22,13
9998067,24,21
9999224,1,6
9999253,3,15
9999211,11,13
9999216,19,1
9998037,2,24
9999035,7,12
0199008,5,8
9999086,9,18
9999197,13,4
0099072,10,20
9999196,17,15
9999006,3,10
9999002,14,8
9999011,8,13
0099074,6,14
0099025,12,10
9998080,5,10
9998025,4,3
9699406,22,1
9998061,14,7
9998033,3,8
9998019,6,2
9998065,2,18
9998053,3,1
9998062,14,2
9999248,19,3
9999205,4,5
9999203,9,0
9999207,12,10
9999091,14,22
5470016,11,1
9799626,21,5
9798096,7,8
9799506,13,13
9799505,11,5
9799524,1,3
9799606,16,7
9799620,3,7
4376021,2,4
4375001,22,16
4177004,8,7
4176051,20,10
4178002,12,4
4176111,3,19
4276008,18,17
4175002,15,8
4176114,23,23
4176115,2,0
4276015,4,3
4079003,20,0
4178007,7,15
4277002,16,1
5465006,4,18
5368012,24,2
5368013,8,12
5365016,12,21
5463004,1,23
8593106,3,21
8694006,12,10
8692004,13,16
8891001,21,6
8791004,24,6
8592162,8,17
8592065,16,12
8492058,9,14
8691004,0,5
8592131,3,22
8892001,12,12
8593059,19,14
8593063,13,1
8592147,13,5
8592262,19,11
8592054,23,18
8793005,12,22
8591041,0,24
8592210,23,24
8593048,14,17
8592155,17,14
8592141,21,3
8592282,8,0
8592253,8,15
8792036,3,14
8791006,12,3
8592081,12,3
8592172,11,21
8591020,13,20
8694030,18,6
8592154,21,8
8592152,23,3
8592033,6,14
8592127,18,21
8592133,8,5
8592122,13,13
8592140,6,18
8592143,23,0
8592092,2,10
8592095,24,19
8592096,3,2
8691002,22,4
8592176,12,6
8592149,9,11
8691005,20,15
8592091,10,20
8592145,10,6
8691013,13,11
8692025,1,8
8893006,2,19
8593076,17,10
8592227,15,4
8592226,5,0
8593062,23,12
8593033,0,23
8592034,10,3
8693032,5,21
8690001,11,21
8492107,12,16
8593036,10,10
8592069,7,24
8592150,8,5
8692006,20,12
8592121,6,15
8592083,20,4
8592242,0,14
8592195,20,20
8692021,15,10
8692013,13,0
8593077,17,18
8592174,7,14
8793002,17,8
8592192,12,12
8592196,21,24
8592197,18,22
8591036,11,11
8692008,7,10
8690007,7,12
8693060,11,1
8592108,7,11
8591015,24,2
8592231,24,12
8693041,8,18
8792019,8,9
8793007,11,22
8693019,0,13
8593070,6,11
8688018,11,6
8688052,6,14
8688029,18,4
5981561,12,14
5981564,20,17
6365041,23,12
7477006,21,11
6876064,10,2
6876051,22,10
4783009,5,13
5476001,10,2
7065012,24,21
8896210,16,23
8996129,24,19
8996130,11,6
8996131,8,3
8996132,13,10
8996133,11,19
8996143,3,9
8996135,6,23
8996127,22,7
8996138,17,9
8996139,13,4
8996112,18,21
8996113,6,9
8996114,4,5
8996115,12,15
8996116,14,2
8996126,20,7
8996146,13,5
8996148,3,12
8996144,5,7
8996153,16,19
8996156,13,9
8996157,18,24
8996118,21,10
8996111,7,2
8896209,14,11
8996199,9,10
8996281,19,18
8996461,1,7
8996462,20,2
8996082,19,1
8996083,11,23
8996084,9,24
8996094,0,23
8996086,10,17
8996079,6,17
8996089,3,1
8996090,16,4
8996091,2,6
8996092,2,5
8996093,19,2
8996117,0,12
8996142,21,1
8996103,13,13
8996463,22,4
8996441,8,16
8996448,6,17
8896262,0,16
8896290,13,19
8996247,19,17
8896296,10,12
8896299,18,13
8896297,1,24
8896298,13,22
8896301,7,24
8896289,23,5
8896303,3,6
8896304,8,14
8896305,22,6
8896306,10,10
8896307,23,2
8896308,12,22
8896309,8,9
8996071,1,0
8896096,1,21
8896294,0,2
8996128,0,23
8896268,10,19
8896269,24,22
8896271,5,7
8896272,16,5
8896302,0,24
8896300,13,19
8896265,2,0
8896313,14,22
8896236,2,19
8896138,20,3
8896140,5,2
8896141,6,13
8896142,24,15
8896143,1,7
8896144,2,7
8896146,4,7
8896147,17,21
8896161,13,2
8896149,8,9
8896137,23,9
8896152,19,22
8896153,16,23
8896159,10,21
8896160,15,17
8896125,1,21
8896123,2,8
8896114,1,3
8896115,6,16
8896116,22,8
8896117,5,9
8896118,12,19
8896119,1,21
8896120,23,19
8896121,9,13
8896122,24,21
8896136,9,15
8896124,11,13
8896112,14,3
8896126,17,7
8896148,20,6
8896127,14,16
8896128,9,16
8896129,4,11
8896130,6,14
8896132,10,6
8896133,19,7
8896195,19,16
8896196,17,19
8896197,19,16
8896212,14,21
8896199,16,21
8896187,19,10
8896292,8,11
8896135,0,22
8896173,7,22
8896150,14,20
8896189,17,22
8896202,8,10
8896291,10,11
8896293,16,14
8896270,15,23
8896201,5,20
8896204,12,18
8996149,16,13
8996186,10,13
8896190,4,12
8896191,17,13
8896192,10,14
8896193,5,1
8896203,21,11
8896200,10,5
8996120,14,22
8896134,20,0
8896224,22,22
8896211,16,13
8996159,0,21
8996088,7,6
8896139,14,19
8896145,14,24
8896151,3,8
8896322,5,21
8896185,1,15
8996137,1,0
8996140,8,2
8896175,1,12
8896314,8,3
8896321,6,6
0099061,22,21
0099164,18,2
0099073,18,7
0099062,2,19
5982056,22,2
8797273,9,1
8797268,24,0
7890034,20,6
7991189,13,16
7991205,16,12
7991034,8,22
7991188,24,4
7991229,15,1
8691015,5,12
8691009,11,17
9899852,22,9
9699077,8,9
9799200,11,10
9799143,6,3
0099041,12,3
9799320,23,24
9899384,0,21
0099087,0,11
9999261,15,14
9999076,9,24
0099066,17,6
9798019,19,1
9798041,22,4
9798052,21,12
9799594,22,11
9898153,23,3
9898155,22,16
5991076,21,2
5991018,15,8
6088060,23,18
5580100,10,5
4864407,13,11
9999033,16,23
9699154,24,1
9699146,17,15
8596068,3,18
8495127,10,3
8596193,16,11
8596206,15,24
5269004,2,21
7784052,19,20
7884003,20,7
7784045,5,14
7784022,9,15
7783025,9,22
7783024,0,17
7783013,5,11
7783020,2,7
7784048,1,18
7784047,10,8
7783028,8,18
7783018,8,1
7783016,17,0
7683007,9,5
7783043,23,12
7783042,10,11
7784036,18,8
7683012,7,24
7683009,17,5
7784014,10,5
7783038,20,13
7784011,6,1
7784088,22,18
7784085,3,7
7884004,4,24
7784086,19,13
7783031,14,21
7683013,5,12
7784094,17,15
7784104,13,4
7784098,5,18
7784059,15,15
7784060,1,19
7684014,12,14
7684013,24,23
7684010,11,12
7684009,12,23
7784071,4,9
7784076,6,15
7784066,2,0
7783074,17,4
7784083,5,18
7783089,8,8
7783090,22,18
7783117,6,16
7784114,19,3
7784117,2,12
4864411,16,0
4864010,14,17
9499027,16,6
9599016,9,5
8591014,20,14
6290003,7,16
6291004,11,12
6291002,20,12
6291012,10,19
6291006,6,21
6191005,15,11
6190002,20,22
6291011,14,0
6190007,2,8
6190015,8,18
6289041,8,10
6291013,22,6
6189005,0,8
6290027,18,23
6189015,10,10
6191003,7,8
6290017,15,12
6290009,13,3
6089001,9,12
6290020,5,1
6289024,8,4
6190009,2,23
6290042,0,23
6190031,4,9
6289022,16,18
6289017,15,19
6290037,11,1
6190024,21,3
6091001,3,21
6289034,18,16
8492068,12,3
8492102,11,20
8492111,20,6
8492016,4,11
0394003,4,5
9799471,21,22
9798201,19,2
9798067,3,14
9696008,0,1
9997012,7,5
9999238,15,24
9597075,19,22
9999109,24,18
9899620,16,2
9999208,6,0
9999177,18,19
9799010,0,3
9799018,15,4
9698105,17,19
9799020,17,16
9799122,2,19
9799121,0,23
9899616,18,11
9696005,21,6
0198003,4,11
9999237,7,10
9999255,12,10
0099056,19,12
0099082,18,17
9497017,13,3
9898116,12,5
9497007,15,12
9799517,13,13
9999204,14,21
9999236,21,16
0297003,18,12
0099014,14,5
9899072,8,9
9999030,12,8
9899137,6,17
7280017,15,8
7280030,2,9
7280041,24,0
7280032,17,15
7280012,5,8
7280016,24,19
7280004,17,21
7280005,3,5
7482067,2,15
7281003,24,16
7280008,13,2
7280025,3,11
7280049,18,6
7280056,0,22
7280009,21,5
7380014,23,1
7280048,10,12
7280045,6,1
7280052,22,0
7280002,19,14
7280029,3,24
7280036,9,18
7280024,22,13
7280019,19,22
7379003,0,4
7280003,20,7
7280047,18,0
5982046,23,11
5880028,5,18
5981222,8,19
5982043,14,2
5982051,1,17
5981345,4,21
5981059,5,20
5981280,24,8
5880031,24,16
5880039,5,12
5981237,5,9
5982042,14,14
5981369,17,3
5981300,8,1
5981282,5,14
5981346,4,10
5981279,13,22
8993023,0,5
7164014,11,7
7164012,20,21
4065132,16,0
4065070,4,2
8996435,1,4
8996436,6,19
8996437,3,13
8996438,5,2
8996440,15,2
8996433,21,14
8996442,6,22
8996443,17,16
8996444,12,5
8996445,10,19
8996446,18,5
8996447,6,14
8892025,17,11
8996439,9,22
8996455,9,9
8892019,21,0
8892027,11,19
8892033,22,20
8892034,4,0
8892018,5,6
7176006,17,10
7075031,2,11
7176005,0,11
7075028,8,0
5492032,10,17
5492024,19,8
5492007,24,5
5492004,13,17
5095055,11,17
5095104,1,17
5277003,10,3
5381005,5,13
5277007,9,23
4166013,16,24
3969031,18,19
4068056,7,17
4167012,13,5
4167091,19,21
4167079,9,13
4167013,8,7
4166014,0,10
4068099,15,0
4167128,22,5
4167071,1,0
5072019,0,10
4972011,7,7
5072141,15,12
5173006,17,11
5173005,14,24
5073002,4,22
5173001,10,24
5171006,1,4
5171019,23,10
5071077,4,4
5072046,15,23
5072130,22,9
5074001,11,10
5172006,23,20
5072013,8,12
5171011,0,4
5172009,11,7
5072075,6,8
5174004,23,21
5075001,0,1
5072032,7,8
5072140,20,24
4972003,24,10
5071080,6,22
5072092,13,7
5171002,11,23
5271001,15,15
5071012,0,16
5072127,1,11
5072100,20,5
5071104,10,12
4973006,0,11
5073001,5,21
5274001,5,10
5374005,11,3
5072128,19,17
5072064,4,18
5172011,23,6
5072103,10,16
4969004,20,19
5071082,9,23
5073004,2,14
5171008,10,18
5171009,16,7
5171024,7,18
5480049,14,21
5480048,11,24
5480028,7,1
6991003,7,7
6789001,18,1
6991019,3,11
4382037,14,5
4382002,7,19
4382085,9,7
4382079,20,12
4382081,22,3
8189029,23,3
6490003,7,18
6691003,19,14
6489001,11,23
6587001,0,1
6590001,2,2
6587002,17,6
6591009,10,17
9602024,23,3
8896198,13,9
8896205,1,16
8896206,11,9
8896207,3,6
8896208,18,4
8996358,9,21
8996368,9,1
8996360,2,13
8996353,13,13
8996362,6,2
8996343,11,24
8996354,13,4
8996289,2,18
8896024,4,20
8896020,16,18
8896026,13,13
8896012,9,12
8896023,8,6
8896025,18,18
8896019,19,8
8896032,16,4
8896027,5,6
8896031,15,6
8896022,5,14
8896002,24,9
8896287,4,4
8896239,6,13
8896240,4,12
8896241,7,9
8896242,23,15
8896243,0,10
8896244,3,19
8896245,2,18
8896005,23,10
8896006,22,4
8896014,11,11
8896003,14,16
8896247,18,11
8896248,16,2
8896263,6,3
8896250,4,17
8896252,0,15
8896254,3,10
8896256,6,10
8896260,0,16
8896261,6,9
8896213,1,19
8896235,6,4
8996249,9,4
8996251,17,14
8996252,5,1
8996253,18,24
8996200,23,12
8996257,16,19
8996209,0,6
8996161,24,10
8896330,6,22
8996163,2,6
8996165,6,19
8996164,15,18
8996160,16,15
8996169,24,3
8996170,10,14
8996171,23,21
8996172,2,23
8896311,23,23
8896312,19,13
8996121,4,21
8996122,24,21
8996123,3,9
8996124,22,4
8896288,9,9
8896276,16,19
8896264,1,10
8896278,21,13
8896279,9,12
8896280,12,4
8896282,8,19
8896154,21,20
8896155,11,1
8896156,11,21
8896157,7,21
8896158,24,7
8896113,17,4
8896231,11,15
8896310,2,10
8996357,9,14
8896257,24,1
8896258,10,4
8896259,8,16
8896018,7,3
8896246,10,4
8896015,8,10
8896228,21,18
8896234,15,7
8896357,7,11
8896315,7,5
8896255,22,12
8896184,2,9
8896021,3,0
8896338,24,23
8996104,10,9
8996355,12,19
8996356,13,0
8996304,14,4
8996296,24,20
8996298,4,2
8996299,4,5
8996240,12,8
8996250,7,1
8996162,18,5
8996175,9,14
8996167,2,2
8996173,16,12
8996154,12,23
8996155,14,1
8896266,8,14
8896277,23,9
6666015,6,15
6666007,6,19
6667013,17,3
6666006,17,6
6666100,23,4
6666069,5,17
6665230,19,0
6665233,11,15
3968007,11,4
4068043,2,3
4068131,23,20
4167089,16,4
3968071,0,1
3968055,2,22
4168360,7,12
4167077,19,19
3968060,23,23
4067010,13,24
4067014,23,20
3968064,19,8
4369007,8,20
7584009,2,17
6792413,1,20
6692193,16,19
6692194,2,6
6692195,13,23
6692196,9,13
6692197,15,7
6692198,22,17
6692199,18,0
6692200,24,14
6692201,5,12
6692202,0,7
6692203,0,0
6692204,9,24
6692207,3,24
6692208,22,12
6691024,17,13
6692209,16,18
6692206,3,23
6692205,13,22
6692181,22,15
6792387,20,16
6692166,7,16
6692172,5,24
6692192,0,13
6692089,17,2
6692167,4,2
6692090,6,13
6692175,4,16
3969039,17,20
3969033,24,15
3970001,21,19
3969038,16,3
6692210,15,10
6692211,22,8
6692212,20,19
6691025,11,10
6692164,3,3
6387043,22,3
9596009,22,19
6086014,21,2
4280006,18,20
4168342,9,9
4369022,2,4
4068145,22,2
4068100,14,9
4168020,15,16
4168295,15,20
4369028,24,6
4168321,14,23
4369023,20,8
4068143,20,9
4168303,6,16
4167081,7,11
4369020,3,21
4369021,5,5
4369019,19,1
4068144,2,2
3968093,6,22
4269014,20,2
4369018,13,12
4168137,14,8
4168257,4,5
4169013,6,10
4168302,4,21
4268151,24,3
3867004,18,6
4068106,2,17
4068110,0,3
6363009,20,17
6260013,19,15
6363005,15,12
6266032,20,7
5095065,19,23
5095082,5,11
4168082,8,21
3969004,1,15
4168329,19,12
3968035,8,24
6269003,14,23
6369019,24,12
6369017,8,1
6267013,0,5
6267014,3,24
6267016,14,17
